,Vector1,,,Vector2,,,Vector3,,,Vector4,,,Vector5,,,Vector6,,,Vector7,,
1555, 28.69721382537991, 33.157596366932545, 28.76583304678596, 28.69721382537991, 33.157596366932545, 28.76583304678596, 28.69721382537991, 3.3400076127533054, 4.29546611943899, 2.6125462943466315, 3.3400076127533054, 4.29546611943899, 2.6125462943466315, 3.3400076127533054, 12.051363146439671, 11.844151290954512, 14.430161874399642, 12.051363146439671, 11.844151290954512, 14.430161874399642, 12.051363146439671, 16.95667432883431
1560, 8.77244754024507, 4.841725128848077, 6.419483777229102, 8.77244754024507, 4.841725128848077, 6.419483777229102, 8.77244754024507, 7.2890673398622114, 2.4600861103055047, 8.975484169981392, 7.2890673398622114, 2.4600861103055047, 8.975484169981392, 7.2890673398622114, 14.275862480607259, 21.092685089623274, 18.293748212789538, 14.275862480607259, 21.092685089623274, 18.293748212789538, 14.275862480607259, 6.4325948542290075
1565, 24.373435901345303, 26.45717626387026, 24.85554191015494, 24.373435901345303, 26.45717626387026, 24.85554191015494, 24.373435901345303, 4.602703108306858, 6.742984605891756, 3.9319276468400743, 4.602703108306858, 6.742984605891756, 3.9319276468400743, 4.602703108306858, 3.6458589489996, 5.39900996184929, 6.73208435283989, 3.6458589489996, 5.39900996184929, 6.73208435283989, 3.6458589489996, 15.502739328791382
1570, 19.233313606363815, 20.2972936577947, 29.052135215068514, 19.233313606363815, 20.2972936577947, 29.052135215068514, 19.233313606363815, 6.197679825550366, 3.630771878236856, 4.062339416606042, 6.197679825550366, 3.630771878236856, 4.062339416606042, 6.197679825550366, 9.768860300784684, 11.726022937799506, 10.173169832268538, 9.768860300784684, 11.726022937799506, 10.173169832268538, 9.768860300784684, 17.617997178824698
1575, 9.9421806834203, 12.024273161676348, 8.031570177032908, 9.9421806834203, 12.024273161676348, 8.031570177032908, 9.9421806834203, 7.239758873565416, 4.359702699555148, 6.3410485980552, 7.239758873565416, 4.359702699555148, 6.3410485980552, 7.239758873565416, 8.425771598835436, 7.18223355913007, 7.383803264928639, 8.425771598835436, 7.18223355913007, 7.383803264928639, 8.425771598835436, 12.782771713485099
1580, 14.741757438085513, 13.5368143231815, 16.04669318755834, 14.741757438085513, 13.5368143231815, 16.04669318755834, 14.741757438085513, 6.682113958272531, 5.330170320967954, 4.493274203301736, 6.682113958272531, 5.330170320967954, 4.493274203301736, 6.682113958272531, 5.6053863065899225, 4.159809858346561, 2.0151487223550166, 5.6053863065899225, 4.159809858346561, 2.0151487223550166, 5.6053863065899225, 11.725721191392587
1585, 42.80807539506265, 34.949211814943006, 42.259275984253875, 42.80807539506265, 34.949211814943006, 42.259275984253875, 42.80807539506265, 11.937531534906148, 11.710419287089021, 8.97323639917582, 11.937531534906148, 11.710419287089021, 8.97323639917582, 11.937531534906148, 5.838535768250783, 9.10778901645779, 5.9849537944400275, 5.838535768250783, 9.10778901645779, 5.9849537944400275, 5.838535768250783, 8.39713589585318
1590, 19.08732938183338, 20.835151543110552, 17.499774748371493, 19.08732938183338, 20.835151543110552, 17.499774748371493, 19.08732938183338, 3.4380972693667937, 4.515484702633326, 4.269671157827366, 3.4380972693667937, 4.515484702633326, 4.269671157827366, 3.4380972693667937, 13.437794481009178, 12.805771518602178, 9.693867333970019, 13.437794481009178, 12.805771518602178, 9.693867333970019, 13.437794481009178, 6.193674849431894
1595, 17.34465778140571, 5.253461685212323, 5.5695898462358935, 17.34465778140571, 5.253461685212323, 5.5695898462358935, 17.34465778140571, 9.638476586110762, 4.964899317345017, 6.133001615174593, 9.638476586110762, 4.964899317345017, 6.133001615174593, 9.638476586110762, 12.267459019478691, 14.000599831577347, 11.441094776556804, 12.267459019478691, 14.000599831577347, 11.441094776556804, 12.267459019478691, 14.241820776313359
1600, 34.26714253620458, 23.615674524925545, 28.987349697042166, 34.26714253620458, 23.615674524925545, 28.987349697042166, 34.26714253620458, 10.841548207576645, 6.960289840560383, 6.782533268423099, 10.841548207576645, 6.960289840560383, 6.782533268423099, 10.841548207576645, 11.653380071159736, 6.163423453406449, 5.90591506160849, 11.653380071159736, 6.163423453406449, 5.90591506160849, 11.653380071159736, 5.4983549652587635
1605, 17.13686473110312, 22.854718694680045, 10.786291750344184, 17.13686473110312, 22.854718694680045, 10.786291750344184, 17.13686473110312, 5.0172623522054876, 5.122610758353647, 1.5043552844348362, 5.0172623522054876, 5.122610758353647, 1.5043552844348362, 5.0172623522054876, 14.896319899968452, 12.056395863641658, 9.632217477814537, 14.896319899968452, 12.056395863641658, 9.632217477814537, 14.896319899968452, 14.693135644849695
1610, 1.0903614966800106, 0.5921066856288604, 0.5921066856288604, 1.0903614966800106, 0.5921066856288604, 0.5921066856288604, 1.0903614966800106, 0.10693026418685597, 0.10693026418685597, 3.883156590708003, 0.10693026418685597, 0.10693026418685597, 3.883156590708003, 0.10693026418685597, 10.122130667139478, 11.980338534011013, 10.122130667139478, 10.122130667139478, 11.980338534011013, 10.122130667139478, 10.122130667139478, 10.41639864170481
1615, 17.13686473110312, 10.786291750344184, 22.854718694680045, 17.13686473110312, 10.786291750344184, 22.854718694680045, 17.13686473110312, 5.122610758353647, 5.0172623522054876, 1.5043552844348362, 5.122610758353647, 5.0172623522054876, 1.5043552844348362, 5.122610758353647, 9.632217477814537, 12.056395863641658, 14.896319899968452, 9.632217477814537, 12.056395863641658, 14.896319899968452, 9.632217477814537, 18.189065155178117
1620, 34.26714253620458, 28.987349697042166, 23.615674524925545, 34.26714253620458, 28.987349697042166, 23.615674524925545, 34.26714253620458, 6.960289840560383, 10.841548207576645, 6.782533268423099, 6.960289840560383, 10.841548207576645, 6.782533268423099, 6.960289840560383, 5.90591506160849, 6.163423453406449, 11.653380071159736, 5.90591506160849, 6.163423453406449, 11.653380071159736, 5.90591506160849, 1.2366440565576433
1625, 17.34465778140571, 5.5695898462358935, 5.253461685212323, 17.34465778140571, 5.5695898462358935, 5.253461685212323, 17.34465778140571, 4.964899317345017, 9.638476586110762, 6.133001615174593, 4.964899317345017, 9.638476586110762, 6.133001615174593, 4.964899317345017, 11.441094776556804, 14.000599831577347, 12.267459019478691, 11.441094776556804, 14.000599831577347, 12.267459019478691, 11.441094776556804, 7.425425561540948
1630, 19.08732938183338, 17.499774748371493, 20.835151543110552, 19.08732938183338, 17.499774748371493, 20.835151543110552, 19.08732938183338, 4.515484702633326, 3.4380972693667937, 4.269671157827366, 4.515484702633326, 3.4380972693667937, 4.269671157827366, 4.515484702633326, 9.693867333970019, 12.805771518602178, 13.437794481009178, 9.693867333970019, 12.805771518602178, 13.437794481009178, 9.693867333970019, 5.6754172139464645
1635, 42.80807539506265, 42.259275984253875, 34.949211814943006, 42.80807539506265, 42.259275984253875, 34.949211814943006, 42.80807539506265, 11.710419287089021, 11.937531534906148, 8.97323639917582, 11.710419287089021, 11.937531534906148, 8.97323639917582, 11.710419287089021, 5.9849537944400275, 9.10778901645779, 5.838535768250783, 5.9849537944400275, 9.10778901645779, 5.838535768250783, 5.9849537944400275, 5.037203648141861
1640, 14.741757438085513, 16.04669318755834, 13.5368143231815, 14.741757438085513, 16.04669318755834, 13.5368143231815, 14.741757438085513, 5.330170320967954, 6.682113958272531, 4.493274203301736, 5.330170320967954, 6.682113958272531, 4.493274203301736, 5.330170320967954, 2.0151487223550166, 4.159809858346561, 5.6053863065899225, 2.0151487223550166, 4.159809858346561, 5.6053863065899225, 2.0151487223550166, 10.14013081901969
1645, 9.9421806834203, 8.031570177032908, 12.024273161676348, 9.9421806834203, 8.031570177032908, 12.024273161676348, 9.9421806834203, 4.359702699555148, 7.239758873565416, 6.3410485980552, 4.359702699555148, 7.239758873565416, 6.3410485980552, 4.359702699555148, 7.383803264928639, 7.18223355913007, 8.425771598835436, 7.383803264928639, 7.18223355913007, 8.425771598835436, 7.383803264928639, 11.457587039145755
1650, 19.233313606363815, 29.052135215068514, 20.2972936577947, 19.233313606363815, 29.052135215068514, 20.2972936577947, 19.233313606363815, 3.630771878236856, 6.197679825550366, 4.062339416606042, 3.630771878236856, 6.197679825550366, 4.062339416606042, 3.630771878236856, 10.173169832268538, 11.726022937799506, 9.768860300784684, 10.173169832268538, 11.726022937799506, 9.768860300784684, 10.173169832268538, 12.799683544719722
1655, 24.373435901345303, 24.85554191015494, 26.45717626387026, 24.373435901345303, 24.85554191015494, 26.45717626387026, 24.373435901345303, 6.742984605891756, 4.602703108306858, 3.9319276468400743, 6.742984605891756, 4.602703108306858, 3.9319276468400743, 6.742984605891756, 6.73208435283989, 5.39900996184929, 3.6458589489996, 6.73208435283989, 5.39900996184929, 3.6458589489996, 6.73208435283989, 10.819931795099379
1660, 8.77244754024507, 6.419483777229102, 4.841725128848077, 8.77244754024507, 6.419483777229102, 4.841725128848077, 8.77244754024507, 2.4600861103055047, 7.2890673398622114, 8.975484169981392, 2.4600861103055047, 7.2890673398622114, 8.975484169981392, 2.4600861103055047, 18.293748212789538, 21.092685089623274, 14.275862480607259, 18.293748212789538, 21.092685089623274, 14.275862480607259, 18.293748212789538, 5.270098755487355
1665, 28.69721382537991, 28.76583304678596, 33.157596366932545, 28.69721382537991, 28.76583304678596, 33.157596366932545, 28.69721382537991, 4.29546611943899, 3.3400076127533054, 2.6125462943466315, 4.29546611943899, 3.3400076127533054, 2.6125462943466315, 4.29546611943899, 14.430161874399642, 11.844151290954512, 12.051363146439671, 14.430161874399642, 11.844151290954512, 12.051363146439671, 14.430161874399642, 12.038923902233067
1670, 14.548534363886729, 22.550134419258022, 13.33857875285697, 14.548534363886729, 22.550134419258022, 13.33857875285697, 14.548534363886729, 12.113946942111712, 5.705376237125225, 3.6748413733544623, 12.113946942111712, 5.705376237125225, 3.6748413733544623, 12.113946942111712, 11.84171638964656, 9.810764076621089, 7.582401345507197, 11.84171638964656, 9.810764076621089, 7.582401345507197, 11.84171638964656, 2.504203080259506
1675, 11.985059800988804, 14.933084055404144, 18.961442044300455, 11.985059800988804, 14.933084055404144, 18.961442044300455, 11.985059800988804, 7.6504826628998766, 4.883674812735014, 10.698816045828508, 7.6504826628998766, 4.883674812735014, 10.698816045828508, 7.6504826628998766, 8.802650843686482, 12.83333424396194, 12.15053125555979, 8.802650843686482, 12.83333424396194, 12.15053125555979, 8.802650843686482, 7.862620717460129
1680, 41.033568332446826, 33.465153570743915, 33.080838204084216, 41.033568332446826, 33.465153570743915, 33.080838204084216, 41.033568332446826, 5.549748265307815, 0.43779546115317436, 2.1563842830513216, 5.549748265307815, 0.43779546115317436, 2.1563842830513216, 5.549748265307815, 21.900728311181073, 25.692946941378402, 19.60093684758394, 21.900728311181073, 25.692946941378402, 19.60093684758394, 21.900728311181073, 5.471008910273588
1685, 18.002685789037457, 21.450127468028686, 22.36769984778723, 18.002685789037457, 21.450127468028686, 22.36769984778723, 18.002685789037457, 1.2267025688285886, 2.9877743500729164, 4.401988748396767, 1.2267025688285886, 2.9877743500729164, 4.401988748396767, 1.2267025688285886, 14.691991049814915, 11.583369715059387, 11.94835117467852, 14.691991049814915, 11.583369715059387, 11.94835117467852, 14.691991049814915, 12.892363976338999
1690, 5.478985636250234, 3.12691944840076, 5.790258365390613, 5.478985636250234, 3.12691944840076, 5.790258365390613, 5.478985636250234, 11.662883111863017, 11.6246857985606, 3.07522528870676, 11.662883111863017, 11.6246857985606, 3.07522528870676, 11.662883111863017, 12.360127172790124, 16.064140937089398, 15.684652211069096, 12.360127172790124, 16.064140937089398, 15.684652211069096, 12.360127172790124, 11.977118933712694
1695, 46.769338200548276, 40.27187819531032, 40.09103749803703, 46.769338200548276, 40.27187819531032, 40.09103749803703, 46.769338200548276, 4.7209250312802284, 2.535489631720466, 4.043741807201685, 4.7209250312802284, 2.535489631720466, 4.043741807201685, 4.7209250312802284, 16.786523096396028, 14.207570473926385, 9.966968598808911, 16.786523096396028, 14.207570473926385, 9.966968598808911, 16.786523096396028, 6.545074746190574
1700, 15.085763723283955, 21.912180041663145, 25.895647083329333, 15.085763723283955, 21.912180041663145, 25.895647083329333, 15.085763723283955, 6.975057661258614, 4.947107285237173, 5.19058072693289, 6.975057661258614, 4.947107285237173, 5.19058072693289, 6.975057661258614, 8.028251102521116, 6.460948888544464, 8.270883768911684, 8.028251102521116, 6.460948888544464, 8.270883768911684, 8.028251102521116, 11.05081028392265
1705, 33.8652055964958, 31.86712392187724, 27.33971959916525, 33.8652055964958, 31.86712392187724, 27.33971959916525, 33.8652055964958, 3.908618294248685, 5.0268109179734255, 4.517898489815774, 3.908618294248685, 5.0268109179734255, 4.517898489815774, 3.908618294248685, 9.997356799417407, 11.483896359772405, 12.602913342929167, 9.997356799417407, 11.483896359772405, 12.602913342929167, 9.997356799417407, 9.644807572616203
1710, 29.285181705342364, 22.267418571895423, 29.85210617366038, 29.285181705342364, 22.267418571895423, 29.85210617366038, 29.285181705342364, 6.855679964794409, 4.721570549588676, 3.7175614571778675, 6.855679964794409, 4.721570549588676, 3.7175614571778675, 6.855679964794409, 23.31286705741119, 25.884786260779762, 21.94983567712929, 23.31286705741119, 25.884786260779762, 21.94983567712929, 23.31286705741119, 5.7121907908979175
1715, 16.87147043451313, 16.53772613801517, 16.676625775173754, 16.87147043451313, 16.53772613801517, 16.676625775173754, 16.87147043451313, 4.264106391630053, 7.349713928609457, 0.24285942591020537, 4.264106391630053, 7.349713928609457, 0.24285942591020537, 4.264106391630053, 20.60674270004821, 13.437944510912015, 14.006888048409916, 20.60674270004821, 13.437944510912015, 14.006888048409916, 20.60674270004821, 6.202383900671541
1720, 25.845177888486916, 30.644276545614545, 19.26040619627475, 25.845177888486916, 30.644276545614545, 19.26040619627475, 25.845177888486916, 4.808943423375956, 4.137745182907968, 6.394868355992269, 4.808943423375956, 4.137745182907968, 6.394868355992269, 4.808943423375956, 16.284735790265778, 19.808254402967822, 14.718146147384125, 16.284735790265778, 19.808254402967822, 14.718146147384125, 16.284735790265778, 15.602385237166162
1725, 10.483235198426703, 7.747735070042014, 7.913933492074738, 10.483235198426703, 7.747735070042014, 7.913933492074738, 10.483235198426703, 6.618393670738661, 6.18367116439227, 1.270143439707785, 6.618393670738661, 6.18367116439227, 1.270143439707785, 6.618393670738661, 16.95000214004226, 14.78502676241492, 14.560931540338565, 16.95000214004226, 14.78502676241492, 14.560931540338565, 16.95000214004226, 12.965240746652672
1730, 13.3986316020581, 14.302746713219472, 25.702143057640747, 13.3986316020581, 14.302746713219472, 25.702143057640747, 13.3986316020581, 1.7393762394072547, 6.906831123487685, 6.839124178673478, 1.7393762394072547, 6.906831123487685, 6.839124178673478, 1.7393762394072547, 20.96016652369908, 16.22132345022598, 16.921092673906237, 20.96016652369908, 16.22132345022598, 16.921092673906237, 20.96016652369908, 5.120463637844155
1735, 17.023579457745566, 15.342673289063189, 13.592959118208547, 17.023579457745566, 15.342673289063189, 13.592959118208547, 17.023579457745566, 4.338037818298262, 7.184132621412752, 7.561898013977145, 4.338037818298262, 7.184132621412752, 7.561898013977145, 4.338037818298262, 4.816299845820106, 4.679859126465956, 3.320606677799773, 4.816299845820106, 4.679859126465956, 3.320606677799773, 4.816299845820106, 17.643282868827118
1740, 23.972554144183846, 19.159451159332452, 23.32763058769153, 23.972554144183846, 19.159451159332452, 23.32763058769153, 23.972554144183846, 8.22341738152718, 6.107909079342416, 3.7004535727823775, 8.22341738152718, 6.107909079342416, 3.7004535727823775, 8.22341738152718, 16.375563460876435, 11.61137202080716, 7.1891506362854205, 16.375563460876435, 11.61137202080716, 7.1891506362854205, 16.375563460876435, 1.9219379314055525
1745, 18.870528378956543, 16.11012615917474, 25.898045915359653, 18.870528378956543, 16.11012615917474, 25.898045915359653, 18.870528378956543, 2.96264590678367, 4.741990990959187, 2.9034061031715153, 2.96264590678367, 4.741990990959187, 2.9034061031715153, 2.96264590678367, 13.370389421031298, 17.925578644298458, 13.88811766619455, 13.370389421031298, 17.925578644298458, 13.88811766619455, 13.370389421031298, 4.7813068386328075
1750, 29.99643628462761, 28.832501747561352, 29.88419043849537, 29.99643628462761, 28.832501747561352, 29.88419043849537, 29.99643628462761, 4.176815407840402, 5.883125498801276, 4.395283882702583, 4.176815407840402, 5.883125498801276, 4.395283882702583, 4.176815407840402, 10.768601134052453, 15.365542251136505, 11.709167699197334, 10.768601134052453, 15.365542251136505, 11.709167699197334, 10.768601134052453, 13.460013748690981
1755, 18.797556341414396, 15.51634819636862, 15.326241508614302, 18.797556341414396, 15.51634819636862, 15.326241508614302, 18.797556341414396, 7.082416866882074, 5.956439773176313, 2.7111124663993653, 7.082416866882074, 5.956439773176313, 2.7111124663993653, 7.082416866882074, 16.413713805258137, 10.570574450546989, 14.643069575709324, 16.413713805258137, 10.570574450546989, 14.643069575709324, 16.413713805258137, 16.33046634124992
1760, 19.855923585383156, 15.464534598149875, 20.425231859675456, 19.855923585383156, 15.464534598149875, 20.425231859675456, 19.855923585383156, 6.422208344875398, 2.9316493896946336, 5.818252076310683, 6.422208344875398, 2.9316493896946336, 5.818252076310683, 6.422208344875398, 6.5079964808823485, 8.372710841143158, 14.241178864520812, 6.5079964808823485, 8.372710841143158, 14.241178864520812, 6.5079964808823485, 7.925553077773715
1765, 17.940415600141513, 25.129372804868797, 17.261567200956826, 17.940415600141513, 25.129372804868797, 17.261567200956826, 17.940415600141513, 4.944030212622151, 5.157566855339824, 3.787249236618539, 4.944030212622151, 5.157566855339824, 3.787249236618539, 4.944030212622151, 25.574176148899735, 29.972866686411766, 31.795357829421167, 25.574176148899735, 29.972866686411766, 31.795357829421167, 25.574176148899735, 5.042126898902299
1770, 10.83069904251994, 10.420728677722826, 8.583866234869127, 10.83069904251994, 10.420728677722826, 8.583866234869127, 10.83069904251994, 2.0807001222146315, 5.570886821847407, 5.645961946641211, 2.0807001222146315, 5.570886821847407, 5.645961946641211, 2.0807001222146315, 12.722622600493358, 14.40516671947598, 12.56701515413992, 12.722622600493358, 14.40516671947598, 12.56701515413992, 12.722622600493358, 11.08355267183792
1775, 31.741165732690487, 26.90426291542623, 29.449394167894688, 31.741165732690487, 26.90426291542623, 29.449394167894688, 31.741165732690487, 14.486147159003844, 8.822624636207632, 8.189518295155692, 14.486147159003844, 8.822624636207632, 8.189518295155692, 14.486147159003844, 19.900262919075928, 21.002031040289708, 24.296511969065875, 19.900262919075928, 21.002031040289708, 24.296511969065875, 19.900262919075928, 4.9470691056617415
1780, 24.49360648340391, 22.172462198707514, 16.616887331395983, 24.49360648340391, 22.172462198707514, 16.616887331395983, 24.49360648340391, 5.328573346149849, 10.102406330808977, 6.672103091986539, 5.328573346149849, 10.102406330808977, 6.672103091986539, 5.328573346149849, 8.255634317690463, 9.459881336288106, 5.930517148678629, 8.255634317690463, 9.459881336288106, 5.930517148678629, 8.255634317690463, 12.45509341747158
1785, 15.346526046772178, 8.337120486546242, 3.6471604016163264, 15.346526046772178, 8.337120486546242, 3.6471604016163264, 15.346526046772178, 5.447474842902639, 8.918557091599482, 3.6902474773685, 5.447474842902639, 8.918557091599482, 3.6902474773685, 5.447474842902639, 2.447187551223724, 7.001823709030051, 3.8926510037766993, 2.447187551223724, 7.001823709030051, 3.8926510037766993, 2.447187551223724, 8.77203035601713
1790, 16.91911728004935, 20.21428615365272, 18.836845800582, 16.91911728004935, 20.21428615365272, 18.836845800582, 16.91911728004935, 3.21873647025399, 3.4975245370727492, 5.313373657327731, 3.21873647025399, 3.4975245370727492, 5.313373657327731, 3.21873647025399, 10.298102613368851, 16.727491413153338, 15.569588865576705, 10.298102613368851, 16.727491413153338, 15.569588865576705, 10.298102613368851, 6.364031960295209
1795, 40.152403605650576, 36.82732000203247, 31.50544880969198, 40.152403605650576, 36.82732000203247, 31.50544880969198, 40.152403605650576, 4.972345144574676, 9.93398910961471, 6.674567386412204, 4.972345144574676, 9.93398910961471, 6.674567386412204, 4.972345144574676, 18.920863172216354, 24.08238651272916, 22.18751818806214, 18.920863172216354, 24.08238651272916, 22.18751818806214, 18.920863172216354, 12.255718968267292
1800, 11.626594979131033, 11.271481839819137, 16.443376799317445, 11.626594979131033, 11.271481839819137, 16.443376799317445, 11.626594979131033, 8.870714001610274, 8.888817062460484, 10.251233131496909, 8.870714001610274, 8.888817062460484, 10.251233131496909, 8.870714001610274, 10.744794761311182, 13.334609614821318, 14.214925385877484, 10.744794761311182, 13.334609614821318, 14.214925385877484, 10.744794761311182, 8.07643077727273
1805, 8.520983789566507, 13.972247087410816, 14.650156812209437, 8.520983789566507, 13.972247087410816, 14.650156812209437, 8.520983789566507, 6.444435574251731, 9.87599414694182, 0.22096657428332192, 6.444435574251731, 9.87599414694182, 0.22096657428332192, 6.444435574251731, 16.598950373449885, 14.137529813126573, 19.373429785612863, 16.598950373449885, 14.137529813126573, 19.373429785612863, 16.598950373449885, 11.580831238110896
1810, 20.033754380508846, 17.768125777963323, 14.328721281539485, 20.033754380508846, 17.768125777963323, 14.328721281539485, 20.033754380508846, 4.9692533580031135, 7.611470860588833, 1.0720660158910738, 4.9692533580031135, 7.611470860588833, 1.0720660158910738, 4.9692533580031135, 12.19274641530669, 15.55834083514386, 16.500739316423974, 12.19274641530669, 15.55834083514386, 16.500739316423974, 12.19274641530669, 11.863588939930395
1815, 30.209416377574968, 35.97365931355678, 37.61556394756554, 30.209416377574968, 35.97365931355678, 37.61556394756554, 30.209416377574968, 9.289071370489042, 5.082816297456371, 9.194495422560744, 9.289071370489042, 5.082816297456371, 9.194495422560744, 9.289071370489042, 9.059735654889181, 14.501610255831858, 18.409034988532895, 9.059735654889181, 14.501610255831858, 18.409034988532895, 9.059735654889181, 8.108236711916197
1820, 29.495001728941244, 29.67485704338288, 25.150827173087492, 29.495001728941244, 29.67485704338288, 25.150827173087492, 29.495001728941244, 6.493904146063217, 4.71821910609805, 6.326447565870823, 6.493904146063217, 4.71821910609805, 6.326447565870823, 6.493904146063217, 6.607805903068636, 15.199403108869063, 15.172043661671644, 6.607805903068636, 15.199403108869063, 15.172043661671644, 6.607805903068636, 15.511267208664753
1825, 4.807302944754419, 5.800145307469116, 13.751611599501928, 4.807302944754419, 5.800145307469116, 13.751611599501928, 4.807302944754419, 0.6850182847528486, 4.423098926724659, 3.6244436996200604, 0.6850182847528486, 4.423098926724659, 3.6244436996200604, 0.6850182847528486, 18.013703014784312, 12.49959574738726, 12.025073322677974, 18.013703014784312, 12.49959574738726, 12.025073322677974, 18.013703014784312, 5.892602358739098
1830, 12.853144158541072, 22.986834894916964, 18.761260698862532, 12.853144158541072, 22.986834894916964, 18.761260698862532, 12.853144158541072, 7.648384941742756, 4.421373058981988, 3.4472182444411046, 7.648384941742756, 4.421373058981988, 3.4472182444411046, 7.648384941742756, 12.67120983816303, 12.978666898745157, 16.04943476559294, 12.67120983816303, 12.978666898745157, 16.04943476559294, 12.67120983816303, 1.5038977836935639
1835, 32.23158991700723, 34.17409198133902, 29.08511198029151, 32.23158991700723, 34.17409198133902, 29.08511198029151, 32.23158991700723, 3.4101084198478127, 1.7659940346867287, 8.648784852636192, 3.4101084198478127, 1.7659940346867287, 8.648784852636192, 3.4101084198478127, 8.768324151452129, 6.112026767733152, 11.600833165630503, 8.768324151452129, 6.112026767733152, 11.600833165630503, 8.768324151452129, 4.295435662327182
1840, 27.430730976638905, 21.632092990564328, 30.755749373588202, 27.430730976638905, 21.632092990564328, 30.755749373588202, 27.430730976638905, 11.0310471295363, 3.3283204245765394, 7.004237266617413, 11.0310471295363, 3.3283204245765394, 7.004237266617413, 11.0310471295363, 6.69387927442442, 10.664621391948133, 8.647900609072813, 6.69387927442442, 10.664621391948133, 8.647900609072813, 6.69387927442442, 21.452084454925682
1845, 5.697902150662096, 2.580663788502708, 3.047383230156516, 5.697902150662096, 2.580663788502708, 3.047383230156516, 5.697902150662096, 9.269840363502055, 8.279020559138159, 4.048592893769356, 9.269840363502055, 8.279020559138159, 4.048592893769356, 9.269840363502055, 8.929043773842691, 8.194548338122624, 15.994616911970734, 8.929043773842691, 8.194548338122624, 15.994616911970734, 8.929043773842691, 9.979620919404603
1850, 8.950090184412755, 4.318821785007055, 7.540096490176205, 8.950090184412755, 4.318821785007055, 7.540096490176205, 8.950090184412755, 3.511083486094693, 3.70695617676376, 5.171906062464787, 3.511083486094693, 3.70695617676376, 5.171906062464787, 3.511083486094693, 9.214490892101443, 4.569756688718676, 6.171839251771264, 9.214490892101443, 4.569756688718676, 6.171839251771264, 9.214490892101443, 17.394048545126484
1855, 44.901900002651495, 38.663912483762, 36.25681521790825, 44.901900002651495, 38.663912483762, 36.25681521790825, 44.901900002651495, 1.6674462124821845, 5.894665767712396, 1.6724493896727484, 1.6674462124821845, 5.894665767712396, 1.6724493896727484, 1.6674462124821845, 9.82609820689164, 7.861330527598965, 9.73745614902792, 9.82609820689164, 7.861330527598965, 9.73745614902792, 9.82609820689164, 11.572815128424457
1860, 30.308254443697027, 36.72945510583072, 26.45880810967376, 30.308254443697027, 36.72945510583072, 26.45880810967376, 30.308254443697027, 9.032554273614902, 5.414288293199382, 6.871823885621459, 9.032554273614902, 5.414288293199382, 6.871823885621459, 9.032554273614902, 24.967381074111223, 27.43563193424849, 21.368975347437626, 24.967381074111223, 27.43563193424849, 21.368975347437626, 24.967381074111223, 11.194501137572786
1865, 25.811599175190583, 27.955775549234176, 28.113359007958067, 25.811599175190583, 27.955775549234176, 28.113359007958067, 25.811599175190583, 2.0742281333039014, 0.5989069279358791, 4.174001858690049, 2.0742281333039014, 0.5989069279358791, 4.174001858690049, 2.0742281333039014, 13.569571192390105, 18.175492602194062, 13.036668379417629, 13.569571192390105, 18.175492602194062, 13.036668379417629, 13.569571192390105, 15.707100470404693
1870, 33.40445950923508, 33.3991649737311, 32.63761898026012, 33.40445950923508, 33.3991649737311, 32.63761898026012, 33.40445950923508, 5.28846671292701, 4.81504263091616, 5.743996894744973, 5.28846671292701, 4.81504263091616, 5.743996894744973, 5.28846671292701, 20.255359407256467, 23.13558021029488, 17.033053634139144, 20.255359407256467, 23.13558021029488, 17.033053634139144, 20.255359407256467, 6.058327122358947
1875, 23.24704791142503, 22.074351440498603, 18.97784834896757, 23.24704791142503, 22.074351440498603, 18.97784834896757, 23.24704791142503, 7.333488381159152, 1.7394982462538968, 3.2668509848907696, 7.333488381159152, 1.7394982462538968, 3.2668509848907696, 7.333488381159152, 7.2549736990473415, 3.1503399254336393, 7.3874468482468725, 7.2549736990473415, 3.1503399254336393, 7.3874468482468725, 7.2549736990473415, 8.99307043959778
1880, 23.646109103933757, 34.33077232847511, 31.612132076492898, 23.646109103933757, 34.33077232847511, 31.612132076492898, 23.646109103933757, 5.362287555648371, 2.982908535755917, 9.490564897666001, 5.362287555648371, 2.982908535755917, 9.490564897666001, 5.362287555648371, 13.210827864557492, 17.433419053424885, 12.903923689431362, 13.210827864557492, 17.433419053424885, 12.903923689431362, 13.210827864557492, 5.618881984860311
1885, 3.2581102590830513, 6.699686530982815, 6.180186332588377, 3.2581102590830513, 6.699686530982815, 6.180186332588377, 3.2581102590830513, 4.621007219404314, 2.143612386655241, 3.2045277429927514, 4.621007219404314, 2.143612386655241, 3.2045277429927514, 4.621007219404314, 3.174422219358944, 2.5595133069112768, 10.115336426937905, 3.174422219358944, 2.5595133069112768, 10.115336426937905, 3.174422219358944, 11.868866011059202
1890, 14.042844154196152, 16.400382320638, 20.530301590579736, 14.042844154196152, 16.400382320638, 20.530301590579736, 14.042844154196152, 4.796795630008752, 6.768066989374277, 1.226194742555116, 4.796795630008752, 6.768066989374277, 1.226194742555116, 4.796795630008752, 5.940396901562929, 7.414684688956118, 5.792269547432517, 5.940396901562929, 7.414684688956118, 5.792269547432517, 5.940396901562929, 15.282859931033594
